ID,abc_sum_tonne_km2_2010,ID,bgc_sum_tonne_km2_2010,ID,abc_sum_tonne_km2_2050,ID,bgc_sum_tonne_km2_2050,ID,soc_sum,Name,abc_sum_tonne_km2_difference_annual,bgc_sum_tonne_km2_difference_annual
586,55961476.2811279,586,42470640.9625244,586,63481164.3676817,586,49560618.9573364,586,13805407.1179199,Lupande,-187992.202163845,-177249.4498703
587,37651549.8173828,587,28192408.7519531,587,0,587,0,587,7145286.73510742,Lureco,941288.74543457,704810.218798828
588,23043.12109375,588,8485.720703125,588,0,588,0,588,9752.04296875,Lushoto,576.07802734375,212.143017578125
589,246460.013916016,589,87135.6667480469,589,0,589,0,589,152761.479003906,Lusungulu,6161.50034790039,2178.39166870117
590,26100396.0324707,590,15085294.5474854,590,11632434.1615856,590,6846945.57513428,590,5043839.0390625,Luwingu,361699.046772128,205958.724308777
591,88726723.8669434,591,66162973.2713623,591,34065830.6086659,591,23707861.3128586,591,18840969.6108398,Lwafi,1366522.33145694,1061377.79896259
592,88814676.979248,592,66214864.789917,592,34112841.9214547,592,23731833.6282272,592,18852247.5600586,Lwafi (Merged Blocks),1367545.87644483,1062075.77904224
593,199045.961181641,593,186117.063476562,593,204111.393195391,593,190829.568359375,593,102752.462890625,Lwala,-126.635800343752,-117.812622070312
594,738382.377929688,594,360197.894287109,594,623038.792222738,594,301453.378173828,594,241999.765136719,Lwenza,2883.58964267373,1468.61290283203
595,5226508.89501953,595,4865755.81561279,595,202270.93372345,595,187381.3334198,595,1459517.21923828,Lyambo Hill,125605.949032402,116959.362054825
596,11479025.8486328,596,5362770.82958984,596,0,596,0,596,2033275.64990234,M1,286975.64621582,134069.270739746
597,10592135.1662598,597,5763792.76318359,597,0,597,0,597,1821907.59716797,M2,264803.379156494,144094.81907959
598,32233225.1472168,598,19853749.2856445,598,0,598,0,598,6997584.53833008,MA1,805830.62868042,496343.732141113
599,22364.6328125,599,8256.8701171875,599,0,599,0,599,6371.9599609375,Maasi,559.1158203125,206.421752929688
600,20188.046875,600,6024.369140625,600,0,600,0,600,7031.294921875,Mabundi Mtwange,504.701171875,150.609228515625
601,0,601,0,601,0,601,0,601,0,Machakos,0,0
602,5237581.29736328,602,2983326.66308594,602,829088.413882256,602,461040.465759277,602,1711382.64501953,Machili,110212.322087026,63057.1549331665
603,56955233.3398438,603,27262253.3720703,603,44678676.8900752,603,21394788.4775391,603,6821246.35083008,Machiya Fungulve,306913.911244214,146686.622363281
604,0,604,0,604,0,604,0,604,0,Machuchuta,0,0
605,222775.01953125,605,150292.704101562,605,32355.2661538124,605,21688.6947021484,605,114008.078125,Madenge,4760.49383443594,3215.10023498535
606,914599.838745117,606,1920426.03613281,606,198053.622245789,606,415046.921142578,606,510739.047851562,Madikwe,17913.6554124832,37634.4778747559
607,447539.63671875,607,711666.156494141,607,213554.418575764,607,328485.464874268,607,311105.721923828,Madjoari,5849.63045357466,9579.51729049683
608,900106.685546875,608,309900.809692383,608,0,608,0,608,278044.317871094,Mafi Hill,22502.6671386719,7747.52024230957
609,0,609,0,609,0,609,0,609,0,Mafifi,0,0
610,53021.904296875,610,31889.0693359375,610,0,610,0,610,15732.0888671875,Mafleta,1325.54760742188,797.226733398438
611,1300595.7421875,611,482993.783691406,611,0,611,0,611,555898.354492188,Mafwomero,32514.8935546875,12074.8445922852
612,132721.30859375,612,45912.2055664062,612,0,612,0,612,32350.2353515625,Magambazi,3318.03271484375,1147.80513916016
613,79688.16796875,613,23933.958984375,613,0,613,0,613,22408.099609375,Maganda,1992.20419921875,598.348974609375
614,16244719.7421875,614,19496564.6020508,614,10586752.5113583,614,13541375.0927734,614,4135095.06567383,Mago,141449.180770731,148879.737731934
615,92221.2153320312,615,31728.2297363281,615,0,615,0,615,35450.0283203125,Magombera,2305.53038330078,793.205743408203
616,181419.767578125,616,66807.986328125,616,0,616,0,616,62670.2998046875,Magoroto,4535.49418945312,1670.19965820312
617,0,617,0,617,0,617,0,617,0,Magroove,0,0
618,30421683.894043,618,14483394.6640625,618,13478195.1622665,618,6400875.11010742,618,5496415.28466797,Magwamila,423587.218294412,202062.988848877
619,64933953.0168457,619,39108715.2124023,619,13749818.5751498,619,6025677.61762619,619,10638325.2736816,Mahale Mountains,1279603.3610424,827075.939869404
620,12899031.484375,620,6151235.41259766,620,0,620,0,620,2339641.28222656,Mahenge N,322475.787109375,153780.885314941
621,60322897.4995117,621,22454156.3498535,621,0,621,0,621,10821267.333252,Mahenge S,1508072.43748779,561353.908746338
622,210094.49609375,622,280001.12890625,622,0,622,0,622,61539.3305664062,Mahenge Scarp,5252.36240234375,7000.02822265625
623,2976071.21679688,623,2376586.03588867,623,0,623,0,623,754435.097900391,Mahenye,74401.7804199219,59414.6508972168
624,69063.8125,624,20089.9140625,624,0,624,0,624,16990.4755859375,Mahezangulu,1726.5953125,502.2478515625
625,212091.139160156,625,82455.2108154297,625,0,625,0,625,68523.2023925781,Mahuta,5302.27847900391,2061.38027038574
626,294616.320800781,626,302583.299560547,626,71381.3633203506,626,70558.766866684,626,170315.875244141,Maikaelo,5580.87393701077,5800.61331734657
627,11260.1986083984,627,5908.49499511719,627,22217.00335145,627,7980.65106201172,627,21712.3793945312,Mailua,-273.920118576288,-51.8039016723633
628,6228957.4798584,628,8356295.08032227,628,6720282.37193227,628,8848063.65466309,628,3537070.28051758,Main Conservancy _ Bubye,-12283.1223018467,-12294.2143585205
629,3871597.33337402,629,1488996.60592651,629,180186.4808321,629,69833.0580921173,629,712652.791992188,Maisome,92285.2713135481,35479.0886958599
630,14375121.1645508,630,6361584.22265625,630,7929687.24014163,630,3447247.85399628,630,3695546.51977539,Majete,161135.848110229,72858.4092164993
631,20308483.737793,631,12770560.7373047,631,4634164.83401656,631,2798785.95980835,631,3906090.88354492,Makere  South,391857.97259441,249294.369437408
632,44320308.7929688,632,31771573.9035645,632,6413226.01225376,632,4720100.18958473,632,13025698.1049805,Makere-Uvinza,947677.069517875,676286.842849493
633,0,633,0,633,0,633,0,633,0,Makgadikgadi,0,0
634,683224.685546875,634,367632.791503906,634,0,634,0,634,169969.291503906,Makonde Scarp I,17080.6171386719,9190.81978759766
635,798446.670898438,635,305607.736816406,635,0,635,0,635,226377.086425781,Makonde Scarp II,19961.1667724609,7640.19342041016
636,155456.099609375,636,61661.9526367188,636,0,636,0,636,33768.5148925781,Makonde Scarp III,3886.40249023437,1541.54881591797
637,0,637,0,637,0,637,0,637,0,Makurian (Oreteti),0,0
638,6775.14111328125,638,1901.79406738281,638,686.744499206543,638,192.770385742188,638,5999.7978515625,Malenga,152.209915351868,42.7255920410156
639,4711845.43591309,639,4687267.57824707,639,0,639,0,639,2208075.60058594,Malilangwe Conservancy,117796.135897827,117181.689456177
640,1048588.5534668,640,1436120.91088867,640,0,640,0,640,449822.280029297,Malipati,26214.7138366699,35903.0227722168
641,1470360.36914062,641,527471.053649902,641,0,641,0,641,909032.62890625,Malkahalaku,36759.0092285156,13186.7763412476
642,0,642,0,642,0,642,0,642,0,Malya stock farm,0,0
643,74164.7001953125,643,43158.4067382812,643,13141.3818836212,643,7647.31854248047,643,33419.318359375,Mamani,1525.58295779228,887.77720489502
644,24841.419921875,644,16380.9375,644,11479.8942804337,644,7570.0751953125,644,12616.013671875,Mamboto,334.038141036034,220.271557617188
645,41149.208984375,645,16341.1469726562,645,0,645,0,645,21227.8369140625,Mamboto,1028.73022460938,408.528674316406
646,74033.9375,646,26906.2619628906,646,0,646,0,646,27115.4487304688,Mamboto,1850.8484375,672.656549072266
647,1036838.97460938,647,304601.065917969,647,598836.509174109,647,174935.048095703,647,208957.466308594,Mamboto,10950.0616358817,3241.65044555664
648,31233.375,648,12030.6025390625,648,0,648,0,648,13576.0629882812,Mamboya,780.834375,300.765063476562
649,1289119.32055664,649,2467248.74169922,649,72264.8100018501,649,138871.122047424,649,771641.201660156,Mamili,30421.3627638698,58209.4404912949
650,1661922.83007812,650,644526.598388672,650,0,650,0,650,758342.791503906,Mamiwa Kisara South,41548.0707519531,16113.1649597168
651,34923827.0622559,651,48417620.4471436,651,41255498.9724457,651,57063109.7841797,651,6973756.87866211,Mana Pools,-158291.797754747,-216137.233425903
652,221279.705078125,652,425705.228515625,652,261627.197599411,652,506437.392578125,652,38419.6015625,Manama,-1008.68731303215,-2018.3041015625
653,314221.634765625,653,89840.8198242188,653,0,653,0,653,93092.1333007812,Manga,7855.54086914062,2246.02049560547
654,17848.033203125,654,8243.0673828125,654,0,654,0,654,7102.9228515625,Mangala,446.200830078125,206.076684570312
655,1503217.79003906,655,719899.959960938,655,0,655,0,655,578380.759277344,Mangalisa,37580.4447509766,17997.4989990234
656,18902.994140625,656,6375.12744140625,656,0,656,0,656,6704.0830078125,Mangroove,472.574853515625,159.378186035156
657,17136.4636230469,657,11955.4150390625,657,0,657,0,657,27586.5522460938,Mangroove,428.411590576172,298.885375976562
658,4030.71313476562,658,7143.97900390625,658,0,658,0,658,8078.73095703125,Mangroove,100.767828369141,178.599475097656
659,23769.2094726562,659,15596.5758056641,659,0,659,0,659,20398.509765625,Mangroove,594.230236816406,389.914395141602
660,0,660,0,660,0,660,0,660,0,Mangroove,0,0
661,10717.7084960938,661,9162.80737304688,661,0,661,0,661,9880.7841796875,Mangroove,267.942712402344,229.070184326172
662,0,662,0,662,0,662,0,662,0,Mangroove,0,0
663,0,663,0,663,0,663,0,663,41922.48828125,Mangroove,0,0
664,6399.78564453125,664,3604.47705078125,664,0,664,0,664,8195.2392578125,Mangroove,159.994641113281,90.1119262695313
665,4181.287109375,665,6510.10546875,665,0,665,0,665,7149.43115234375,Mangroove,104.532177734375,162.75263671875
666,0,666,0,666,0,666,0,666,0,Mangroove,0,0
667,9185.689453125,667,3176.35986328125,667,0,667,0,667,8275.921875,Mangroove,229.642236328125,79.4089965820312
668,17537.0565185547,668,9884.52215576172,668,0,668,0,668,23840.2197265625,Mangroove,438.426412963867,247.113053894043
669,2710.2724609375,669,2072.56103515625,669,0,669,0,669,5122.1103515625,Mangroove,67.7568115234375,51.8140258789062
670,0,670,0,670,0,670,0,670,0,Mangroove,0,0
671,2869.7001953125,671,2072.56103515625,671,0,671,0,671,5048.4267578125,Mangroove,71.7425048828125,51.8140258789062
672,18930.62109375,672,23112.966796875,672,0,672,0,672,4281.90185546875,Mangroove,473.26552734375,577.824169921875
673,424553.828613281,673,207540.668212891,673,0,673,0,673,576902.000488281,Mangroove,10613.845715332,5188.51670532227
674,0,674,0,674,0,674,0,674,32568.0615234375,Mangroove,0,0
675,294.848999023438,675,168.485137939453,675,0,675,0,675,7294.798828125,Mangroove,7.37122497558594,4.21212844848633
676,9262.3447265625,676,13972.9091796875,676,0,676,0,676,4299.8505859375,Mangroove,231.558618164062,349.322729492187
677,8459.48681640625,677,6767.58935546875,677,0,677,0,677,12958.2084960938,Mangroove,211.487170410156,169.189733886719
678,3657.77978515625,678,2204.68896484375,678,0,678,0,678,5899.59375,Mangroove,91.4444946289063,55.1172241210937
679,16394.9921875,679,22858.4997558594,679,0,679,0,679,18066.8911132812,Mangroove,409.8748046875,571.462493896484
680,13443.6318359375,680,20483.0146484375,680,0,680,0,680,11449.2817382812,Mangroove,336.090795898437,512.075366210938
681,0,681,0,681,0,681,0,681,0,Mangroove,0,0
682,9631.8076171875,682,5950.86193847656,682,0,682,0,682,7567.8251953125,Mangroove,240.795190429687,148.771548461914
683,83317.6730957031,683,103987.233032227,683,0,683,0,683,63764.4399414062,Mangroove,2082.94182739258,2599.68082580566
684,0,684,0,684,0,684,0,684,0,Mangroove,0,0
685,0,685,0,685,0,685,0,685,0,Mangroove,0,0
686,4781.44921875,686,2427.5048828125,686,0,686,0,686,5650.25927734375,Mangroove,119.53623046875,60.6876220703125
687,13827.509765625,687,21490.9487304688,687,0,687,0,687,15615.0305175781,Mangroove,345.687744140625,537.273718261719
688,0,688,0,688,0,688,0,688,0,Mangroove,0,0
689,5282.27416992188,689,7297.162109375,689,0,689,0,689,9195.94384765625,Mangroove,132.056854248047,182.429052734375
690,2027.68908691406,690,954.206665039062,690,0,690,0,690,4547.88916015625,Mangroove,50.6922271728516,23.8551666259766
691,40104,691,17791.0532226562,691,0,691,0,691,23686.4995117188,Mangroove,1002.6,444.776330566406
692,273104.029785156,692,113041.132568359,692,0,692,0,692,108323.763671875,Mangroove,6827.60074462891,2826.02831420898
693,0,693,0,693,0,693,0,693,0,Mangroove,0,0
694,15063.5200195312,694,6644.33203125,694,0,694,0,694,21707.14453125,Mangroove,376.588000488281,166.10830078125
695,20838.7485351562,695,8099.31640625,695,0,695,0,695,17638.2309570312,Mangroove,520.968713378906,202.48291015625
696,7921.0390625,696,5468.072265625,696,0,696,0,696,12280.5859375,Mangroove,198.0259765625,136.701806640625
697,14703.6196289062,697,6236.36279296875,697,0,697,0,697,7303.90380859375,Mangroove,367.590490722656,155.909069824219
698,40634.7407226562,698,17898.8092041016,698,0,698,0,698,48076.095703125,Mangroove,1015.86851806641,447.470230102539
699,8000.759765625,699,2803.18603515625,699,0,699,0,699,4940.0244140625,Mangroove,200.018994140625,70.0796508789062
700,3445.58276367188,700,2102.38940429688,700,0,700,0,700,6775.67041015625,Mangroove,86.1395690917969,52.5597351074219
701,2969.1572265625,701,2350.58276367188,701,0,701,0,701,4603.544921875,Mangroove,74.2289306640625,58.7645690917969
702,733.744079589844,702,244.581359863281,702,0,702,0,702,5946.0341796875,Mangroove,18.3436019897461,6.11453399658203
703,2483.62231445312,703,1136.57287597656,703,0,703,0,703,4271.90234375,Mangroove,62.0905578613281,28.4143218994141
704,0,704,0,704,0,704,0,704,0,Mangroove,0,0
705,0,705,0,705,0,705,0,705,0,Mangroove,0,0
706,0,706,0,706,0,706,0,706,0,Mangroove,0,0
707,0,707,0,707,0,707,0,707,0,Mangroove,0,0
708,0,708,0,708,0,708,0,708,0,Mangroove,0,0
709,22318.326171875,709,12145.3773193359,709,0,709,0,709,72748.5712890625,Mangroove,557.958154296875,303.634432983398
710,1549.01525878906,710,760.919799804688,710,0,710,0,710,0,Mangroove,38.7253814697266,19.0229949951172
711,82218.2890625,711,57747.5358886719,711,0,711,0,711,77197.12890625,Mangroove,2055.4572265625,1443.6883972168
712,230210.858520508,712,88351.6403198242,712,0,712,0,712,240603.721679688,Mangroove,5755.2714630127,2208.79100799561
713,168186.357910156,713,74534.27734375,713,0,713,0,713,141951.700195312,Mangroove,4204.65894775391,1863.35693359375
714,0,714,0,714,0,714,0,714,0,Mangroove,0,0
715,5417.68212890625,715,2268.94384765625,715,0,715,0,715,5306.6171875,Mangroove,135.442053222656,56.7235961914063
716,2122.73364257812,716,1265.47583007812,716,0,716,0,716,5620.95361328125,Mangroove,53.0683410644531,31.6368957519531
717,0,717,0,717,0,717,0,717,0,Mangroove,0,0
718,31893.013671875,718,12123.7141113281,718,0,718,0,718,29716.86328125,Mangroove,797.325341796875,303.092852783203
719,0,719,0,719,0,719,0,719,0,Mangroove,0,0
720,160864.530639648,720,100564.17767334,720,0,720,0,720,187998.520507812,Mangroove,4021.61326599121,2514.1044418335
721,2172.83837890625,721,635.952697753906,721,0,721,0,721,17268.2797851562,Mangroove,54.3209594726562,15.8988174438477
722,0,722,0,722,0,722,0,722,0,Mangroove,0,0
723,7843.41650390625,723,2543.81079101562,723,0,723,0,723,32641.734375,Mangroove,196.085412597656,63.5952697753906
724,0,724,0,724,0,724,0,724,0,Mangroove,0,0
725,13909.0643310547,725,7793.04193115234,725,0,725,0,725,22655.3432617188,Mangroove,347.726608276367,194.826048278809
726,7140.3330078125,726,5789.45947265625,726,0,726,0,726,56597.240234375,Mangroove,178.508325195312,144.736486816406
727,14561.9953613281,727,8605.60241699219,727,0,727,0,727,21735.8334960938,Mangroove,364.049884033203,215.140060424805
728,36847.2720031738,728,14367.1587982178,728,0,728,0,728,74141.0947265625,Mangroove,921.181800079346,359.178969955444
729,23563.98828125,729,8539.96887207031,729,0,729,0,729,25717.1396484375,Mangroove,589.09970703125,213.499221801758
730,9356.6796875,730,4634.6171875,730,0,730,0,730,6699.69287109375,Mangroove,233.9169921875,115.8654296875
731,342949.998657227,731,158473.795227051,731,0,731,0,731,286654.066894531,Mangroove,8573.74996643066,3961.84488067627
732,1701.08020019531,732,472.522308349609,732,0,732,0,732,8893.8603515625,Mangroove,42.5270050048828,11.8130577087402
733,224014.215820312,733,136309.167480469,733,0,733,0,733,126762.346191406,Mangroove,5600.35539550781,3407.72918701172
734,0,734,0,734,0,734,0,734,0,Mangroove,0,0
735,5509.0732421875,735,3322.93310546875,735,0,735,0,735,6791.71533203125,Mangroove,137.726831054687,83.0733276367187
736,348125.771484375,736,224698.600952148,736,0,736,0,736,190235.834472656,Mangroove,8703.14428710938,5617.46502380371
737,41737.9169921875,737,43215.3203125,737,0,737,0,737,20694.7280273438,Mangroove,1043.44792480469,1080.3830078125
738,26165.9008789062,738,30212.89453125,738,0,738,0,738,17320.3408203125,Mangroove,654.147521972656,755.32236328125
739,65823.8894042969,739,33911.0760498047,739,0,739,0,739,119007.124511719,Mangroove,1645.59723510742,847.776901245117
740,0,740,0,740,0,740,0,740,0,Mangroove,0,0
741,26607.3588867188,741,15080.1171875,741,0,741,0,741,46168.458984375,Mangroove,665.183972167969,377.0029296875
742,9990.82568359375,742,4807.26647949219,742,0,742,0,742,12697.12109375,Mangroove,249.770642089844,120.181661987305
743,9088.47875976562,743,6369.703125,743,0,743,0,743,10723.9140625,Mangroove,227.211968994141,159.242578125
744,16638.7045898438,744,10594.7312011719,744,0,744,0,744,16784.1762695312,Mangroove,415.967614746094,264.868280029297
